ssid,dgsolv
OCCCCCCCC.Cc(nc1C)sc1C=C,-7.64670732
CCI.ClSC(F)(Cl)Cl,-4.72600104
N#Cc1ccccc1.Cc1nc(C)c(C)nc1C,-7.9815222
CC(C)OC(C)C.CC(C)(C)C(OCCC(C)=C)=O,-7.07082677
C1OC1.O=C2C=Cc1ccccc1N2,-12.41224375
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C.OCCNCCO,-4.94643324
CO.FC(F)C(F)(C(F)F)C(F)F,-3.30606374
C1OCCOC1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,-9.65984754
CCc1ccccc1.BrCCC(O)=O,-6.66247566
CCCCN(CCCC)C=O.CCC=Cc1ccccc1,-7.32058064
N#CCCCCC#N.Cc(cc1C)nn1C,-6.65485545
CCCCC(CO)CC.Oc2ccccc2C(=O)c1ccccc1,-10.52893707
CCCC.CNS(c1ccccc1)(=O)=O,-8.5008937
CC(C)(C)CC(C)CC(C)(C)CC(C)(C)C.CC(C)C1CC1,-3.11336737
CC(CC1)CS1(=O)=O.CCC(CC)=O,-4.51853949
CCOP(OCC)(OCC)=O.COc1cc(OC)ccc1,-7.67486018
Clc1ccccc1.COC(CCC#N)=O,-7.76970775
C#N.O=C1CCCCC1=O,-11.19619193
CCC(O)CC.CCCC(O)Cl,-8.1957835
OCCCCCCCCC.CC(C)(Cl)Br,-4.40637718
OCCCCC.S(SC1=NC2=CC=CC=C2S1)C1=NC2=CC=CC=C2S1,-17.13169068
CC(=O)c1ccccc1.CC(C)COC(=O)N,-7.69932144
Cc1ccccc1N(=O)=O.c(ccc41)cc1ccc3c4[nH]c5c3ccc2ccccc52,-17.70606518
Ic1ccccc1.CCC(C)C(F)(F)C,-4.33412493
N1CCCC1.Cc1nc(C)sc1,-6.61440125
CCC(C)=O.Brc1ccc(cc1C)NC(=O)N,-15.94949283
ClCBr.Clc1ccc(N=C=O)cc1Cl,-8.82714192
CCCCCCCCN(CCCCCCCC)CCCCCCCC.COc6ccc(cc6)N=P(N5CCCC5)(N4CCCC4)N=P(N3CCCC3)(N2CCCC2)N1CCCC1,-21.13262773
Cc1nc(C)ccc1.ICl,-3.91791971
OCCCC.FC(F)C(Cl)(Cl)C(F)F,-3.92332611
CC(C)(C)CC(C)CC(C)(C)CC(C)(C)C.CCOc1cc(ccc1C(OC)=O)NC(C)=O,-11.3211653
CCNC(C)=O.FC(F)(F)C(F)CC(C)C(F)(F)F,-4.285
O=S=O.CCSC,-4.54511974
CCC(C)Cl.NCC(F)CC,-4.84084102
NCCC.CCC(C)(C#C)OC(=O)N,-11.59787324
CC1OC(OC1)=O.FCC(OC)C(F)C(F)(F)F,-4.49349534
CN1CCCC1.CC(C)C(F)(C)C,-4.30643164
CCCCN(CCCC)C=O.Cc1ccc(C=O)cc1,-7.60691681
CNC(C)=O.OC(C)(C)CCCC(C)CC=O,-11.23367413
Clc1ccccc1.CCNCCNCC,-6.38261
CCCCC(CO)CC.CN(C)C=NC#N,-10.32131508
CCCCOCCCC.CC1CCC2C1CC(CCC2(O)C)C(C)=C,-10.9720363
CCc1ccccc1.COC(F)(F)C(F)(F)Cl,-3.38969401
CCC#N.CCOC(CCl)=O,-6.63508813
CCNC(C)=O.Fc1ccc(F)c(C)c1F,-4.518637
CCCCC(CC)=O.C#CCN(CC#C)CC#C,-7.31630426
CCCCOCCCC.Cc1ccc(cc1)S(=O)(=O)NS(c(cc2)ccc2C)(=O)=O,-18.6636396
OC(C)=O.FC(C)C(F)(F)Cl,-2.86392937
CCC(C)C.CCC1=CCCC1,-4.6960955
Cc1ccccc1.CCCCCCCCCC1CCCC1,-9.40637256
CCCCC(C)=O.CC(C)(Cl)C=O,-5.16964722
CC1CCCC1.N=C1NC2=C(N=CN2)C(OCC2=CC=CC=C2)=N1,-14.41309382
CCCl.C=CCOC(COC1CCCCC1)=O,-10.5506605
OCCCCCC.CCCC(F)(F)O,-6.81847812
COc1ccccc1.ClC(C#N)=CC#N,-6.25474095
COC(C)(C)C.OCc2cc1OCOc1cc2,-9.77597425
C(CC2)CCC2c1ccccc1.CC1(C)C(CC1CC2OC(C)=O)C2=C,-8.34314531
CCCCCCC=C.CCC(C)S,-4.14723788
CCCCN(CCCC)CCCC.c2nc1nc[nH]c1cc2,-11.41112483
CCCCC(CO)CC.CCOC(=O)C(C#N)c(c(F)c1F)c(F)c(F)c1C(F)(F)F,-9.46813791
OCCOCCOCCCC.COC(F)(F)CCl,-4.30611366
CC(C)(C)CC(C)CC(C)(C)CC(C)(C)C.FC(F)(F)N(C(F)(F)F)CC=O,-3.21569296
COP(OC)(OC)=O.OC(C)(C)CCC1CCCCC1,-8.82079312
CCCCCl.CNS(c1ccccc1)(=O)=O,-11.34859562
Cc1ccccn1.OC(C)(CC=C)CC=C,-7.79377922
Fc1ccccc1.COC(=O)Cc1ccccc1,-8.45849158
CC(C)(C)c1ccccc1.FCC(F)(F)OC(F)(F)C,-3.53967827
CCCCCCC.FC(F)(F)c(cc1)ccc1N,-6.19656625
CC(C)c1ccccc1.NC1=NNC2=CC=C(C=C12)C1=CC=CC=C1,-13.96801518
CCI.CC2Cc1ccccc1CC2,-7.95540296
OCCc1ccccc1.CCC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-2.5637756
CCCCCCCCCCCCCCC.COC(C(C)C)=N,-3.8118468
CC=O.COc1cc(C)cc(OC)c1O,-10.93396209
CO.NCCCCCCCCCCCC,-9.81171337
FCCCCCCCC.CC(C2)OC(OC2(C)C)Cc1ccccc1,-10.37572242
CC(OCc1ccccc1)=O.Oc1ccc(O)c(C)c1C,-12.20497941
CC(Cl)Cl.OC(=O)c1ccccc1O,-8.49670471
OCCOCC.Nc3ccc(Nc1ccccc1)c4c3C(=O)c2ccccc2C4=O,-19.95884635
OCCCO.OC(C)COCC(C)OCC(O)C,-11.50694274
CCNC(C)=O.CCCCCC1OC(CCC1C)=O,-10.5363038
CCC(O)CC.N#CC(c2ccccc2)=C1CCCCC1,-11.21016067
CN(C)P(=O)(N(C)C)N(C)C.FCC=O,-3.98334695
C(c2ccccc2)c1ccccc1.FC(F)(F)CCC(F)(F)O,-4.10596431
CCCCN(CCCC)CCCC.COC(F)(F)C(F)(F)F,-1.8139073
Cc1ccc(C)cc1.Clc1cc(ccc1)NC(C)=O,-10.6295371
CCCCCCCC=C.CC2(C)C(C1(C)CC2CC1)OC(C)=O,-7.52494113
Cc1cccc(C)c1C.CCCOCC(O)C,-5.77118407
ClC(Cl)(Cl)Cl.CC(CCC(C)=C)=C,-5.19309096
C1OC1.CC(=O)c1ccccc1C,-8.20242084
CCCCCCCl.OC(=O)Cc1ccccc1,-8.42592578
OC(C)(C)C.CSSCc1occc1,-7.51133023
Cc1cccc(C)c1C.CC1=CC=CN2C(=O)C(=CN=C12)C1=NNN=N1,-15.88683332
CC(C)(C)c1ccccc1.Clc1cccc(Cl)c1Cl,-7.4259862
C1OC1.CCOC(CF)CF,-5.92467105
OCCCCC.CNc1cccc2c1C(=O)NC2=O,-11.98973441
O=N(c1ccccc1)=O.CC1=C(C)NC(S1)=S,-12.49632396
ClCBr.CCCC(C)C(OCC(COC(C(C)CCC)=O)(COC(C(C)CCC)=O)COC(C(C)CCC)=O)=O,-23.61190908
OCCC(C)C.Cc1ccccc1N(C)C(C)=O,-9.75465009
Oc1cc(C)ccc1.FC(F)(F)C(O)OC(C(F)(F)F)=O,-4.87349511
COC.CC1CCC(C)C1=O,-6.45833642
CCCCCCCl.CC1(C)CC(CC(C)(C1)CN=C=O)N=C=O,-10.97237493
CCCN(=O)=O.Brc1cc(C#N)ccc1,-8.92741891
C(CC2)CCC2c1ccccc1.Cc1ccc(cc1Cl)NC(=O)N(C)C,-12.35024026
C(CC2)CCC2c1ccccc1.CCN(CC)C1CCCCC1,-6.99033716
c1cscc1.CCOCCC#N,-7.58154894
O=S1(CCCC1)=O.CCc(ccc1C)cc1C,-5.16883723
CCC#N.OC(CCCN4CCC(CC4)C(O)(c2ccccc2)c1ccccc1)c3ccc(C(C)(C)C)cc3,-26.58312317
O=CN.OCCNc1ccccc1,-10.37088493
OCCCCCCCCCC.CC(C)C(Cl)C(F)(F)F,-3.8195149
Brc2c1ccccc1ccc2.OCC1CCCC1,-5.66297246
O=C1CCCCC1.Nc1ccc(Cl)c(Cl)c1Cl,-11.77014077
CCOCC.OC(=O)c1cc(O)ccc1O,-14.94966291
Ic1ccccc1.O=C1NC2=C(NC=N2)C(=O)N1,-12.73859137
CCCCCl.CCCCCC(CC)=O,-6.79974865
CCOC(CCC)=O.c2nc1cc[nH]c1cc2,-11.12913863
OC1CCCCC1.C=CC1OC(OC1)=O,-7.61681724
O=C1CCCCC1.CC(=O)c1cscc1,-8.37114809
CNc1ccccc1.OC(=O)C#C,-6.13292545
Oc1cc(C)ccc1.COc1ccc(CC=C)cc1OC,-10.00765518
OCCN.CCCC(C)CC(C)C,-2.61827721
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CC1CC=CC2=CC(=O)C(CC21C)=C(C)C,-7.20821667
CCCCC.Clc1cccc(Cl)c1C#N,-7.48432954
CC#N.BrC(Br)=C(Br)Br,-6.90605586
OCCCCCCC.Nc2nc1[nH]cnc1c(N)n2,-15.40686011
COc1ccccc1.NNC(=O)NN,-8.14835315
OCCO.CC=CCC(C)=O,-4.9528555
CC(C)(C)CC(C)=C.O=C1N=C(N)C=CN1,-9.72879174
CCCOCC(O)C.ClCCCC(C)Cl,-6.30567748
CCCCOCCCC.Oc2cccc3c2C(=O)c1ccccc1C3=O,-11.7896896
OCCCO.S,-2.17221585
CCOCC.CN(C)P(=N)(N(C)C)N(C)C,-8.04973688
CNC(C)=O.CNC(=O)NN,-10.90271457
CC(C)C(C)C(C)C.OC(C)CCC=C,-4.76139745
Ic1ccccc1.CNC(C)C(C)(C)C,-5.08274744
Clc1ccccc1.COC(F)(F)C(C(F)(F)F)=O,-3.29207991
CCCCCCCCCCCC.N#CC(c1ccccc1)=O,-6.20983966
CCCCCCCCCCCCCC.CC(C)C2C1C=C(C)CC=C1C(C)CC2,-9.15580878
Ic1ccccc1.CC(=O)N1CCCC1,-8.45450809
CC(Br)Br.SCCCCCCS,-8.99106374
CCCCCCCC(OC(COC(CCCCCCC)=O)COC(CCCCCCC)=O)=O.FC1CCCNC1,-4.79618189
NCCN.CCC(C)(C)C(Cl)=O,-3.67644617
CCC(C)(C)C.N#Cc1ccccc1,-5.98115417
OCCOCCOCCO.OCCCCC,-5.92444765
OCC(O)CC.FC(F)(F)CC(F)(F)C,-2.85173933
CCCCOCCCC.CC(=O)c(cc1cc2)oc1cc2,-8.4685244
ClC(Cl)C(O)=O.Clc2c(Cl)c(Cl)c(c(Cl)c2Cl)c(c(Cl)c1Cl)c(Cl)c(Cl)c1Cl,-13.88930762
CNc1ccccc1.COc2cc1OCOc1cc2CC=C,-9.69235763
ClC(Cl)=C(Cl)Cl.OC(C)COC(C)(C)C,-5.9205096
COP(OC)(OC)=O.FC(F)(F)C(F)C(C)(C(F)(F)F)C(F)(F)F,-3.4829572
O=N(c1ccccc1)=O.CCCCCCCC(OC(C)CCC)=O,-9.10238495
CCCCN(CCCC)C=O.O=NN1CCN(CC1)N=O,-11.00928543
C(c2ccccc2)c1ccccc1.OC(CNCCC#N)=O,-10.66552734
CCNC(C)=O.CSc1ccc(C(C)=O)cc1,-10.56705648
OC(C)=O.BrCC(F)(F)Br,-4.59649926
CCCC(C)CC.Clc1ccccc1c(cccc2Cl)c2Cl,-10.51403713
CC(C)N(=O)=O.FC(F)C(F)C(F)C(F)(C(F)(F)F)C(F)(F)F,-4.08334811
Ic1ccccc1.COCC(C)Cl,-4.91084381
CCCC(C)CC.Cc(ccc1C)cc1C,-6.18111712
OCCC(O)C.CCCCCCCCCCCCCCCC(OCC)=O,-10.14856428
CCOc1ccccc1.OC(=O)Cc(cc1)ccc1N,-11.61608924
NCCCN.Oc1c(C)c(C)c(O)c(C)c1C,-14.78150879
CCCCCCCl.CCC1(C)CC1,-3.39483053
CCCCNCCCC.CC1(CCC2)CCC2(C)C1=NO,-10.39263877
Brc1ccccc1.Cc1cccc(C)c1N,-7.84364645
CC1OC(OC1)=O.C(c2occc2)c1occc1,-7.37516649
OCCCCC.CC(C)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,-3.32686509
ClC(Cl)(Cl)Cl.NNc2c1ccccc1cnn2,-11.60345374
CC(Cl)(Cl)Cl.O=CCCc1ccccc1,-8.74727003
CC(C)C(C)C(C)C.Fc3c(F)c(F)c(Nc2c1ccccc1c(cc2)N(=O)=O)c(F)c3F,-13.23207993
CNC=O.OCCCS,-8.22531712
NCCN.CCc(cnc1C)nc1CC,-5.87935816
CCCCCCCCCCCCCC.CCN(CC)c1ccc(N=O)cc1,-8.69365845
NCC.N#N=O,-1.30256885
CCCCNCCCC.FC(F)(F)OCC(F)(F)C(F)(F)C(F)(F)F,-2.86517205
OCCCC.CC1C=C(C)CCC1C=O,-6.71005888
Cc1cc(C)cc(C)c1.CC(C)CCCCCCCCCCC=O,-11.03899898
CCCCNCCCC.Oc1ccc(cc1)N(=O)=O,-14.36587793
CC(C)c(cc1)ccc1C.O=C1CCCCCCCCCCCCCCCC1,-13.28316907
OCCCCCCC.CC(C)COC(CCC)=O,-5.97443696
CCCCC=C.CCCCSSCCCC,-8.37492664
CN1CCCC1=O.FCCC(Cl)(Cl)Cl,-5.91932059
CCCCC.CCCOC(=O)Nc1ccccc1,-9.08884088
COCCOCCOC.CN(C)C=NC#N,-11.8859324
O=N(c1ccccc1)=O.O=C(C2(C3)CC(CC1C2)CC3C1)N,-11.42955037
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.FCCOC(F)(F)C(F)F,-2.76077145
CCN(=O)=O.CC(OCC1CC=C(CC1)CCC=C(C)C)=O,-10.97108328
CN(=O)=O.FC(F)OCC(F)(F)C(F)(F)F,-2.88719013
CCOCC.CN(C)c1ccc(cc1)N=CN(C)C,-12.13269614
C1OCCOC1.C=CCOC(=O)C(C)=C,-6.09793288
CCCC.c1nocc1,-3.59031992
CCCCN(CCCC)CCCC.c(cc1)ccc1c3c2ccccc2ccc3,-10.93931357
CCCCCCCl.CC1=C(C=CC=C1)C1=CC2=C(N1)C=CC(=C2)C(N)=N,-17.43996717
COC(C)=O.CCOCCOC(=O)C=C,-7.40407562
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.Clc1cc(Cl)cnc1,-4.53296439
OCCS.CSC(F)Cl,-4.43044266
CN1CCCC1.O=COCCc1ccccc1,-8.3651144
O(Cc2ccccc2)Cc1ccccc1.OCC(C)Cl,-5.17859985
CC(=O)c1ccccc1.CCOCC1OC1,-5.33613589
CCCCC=C.CN1CCC=C1C,-4.93759878
CC(C)C(C)C.CCOC(CC)OCC,-5.15281688
CCCl.OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,-13.47686823
ClC(Cl)Cl.CCCC(C)C(C)CC,-5.73488253
CC#N.CCOc1ccccc1C(O)=O,-12.36389795
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C.COC1=CC=CC(CC2=CNC3=C2C=CC=N3)=C1,-11.84459365
CCC=C.FC(F)(C)C(F)(F)C(F)(F)C,-4.0746271
CC(C)(C)c1ccccc1.CCC#CC,-3.3048382
CC(Cl)(Cl)Cl.O=C1NCCC1,-7.72625884
FC(F)(F)C(F)(F)C(F)(F)F.OC(C)C(C)C=O,-3.42555429
BrC(Br)C(Br)Br.CCCCCOC(CCC)=O,-7.88641591
OCCCCCCCCCCCC.c(cc3)ccc3C(n1ccnc1)c4ccc(cc4)c2ccccc2,-18.77039532
CCCCC.CC(C)(C)C(C)=O,-4.34051608
C(C=Cc1cc2)c1cc2.CC1CCC(CC1)=C(C)C,-6.45957967
COC(C)(C)C.CC1CC(C)=CCC1C=O,-7.66827664
OCC(O)CC.O=O,0.36453693
NCCCN.OCCC(F)(F)F,-8.24258435
OCCCCCCCC.C(C(CC5C2C94)CC72C8C3C6CC(CC4C6C7)CC93CC51)C81,-11.46038135
N#CCCCC#N.COC1CCCCCCCCCCC1,-7.48872083
ClC(=C)C=C.CCOC(=O)c(ccc1)cc1N,-10.38244009
COC(CC#N)=O.ClS(Cl)(=O)=O,-4.45493939
OCCCCCCCCCCCC.Oc(cc1Cl)c(Cl)c(Cl)c1O,-10.35745468
COc1ccccc1.COC(C(C)C)C(F)(F)F,-4.42817807
N#CCCCC#N.Brc1ccncc1,-6.23512399
CCCCNCCCC.OC(CCC#C)=O,-8.71638908
CC(C)C(C)C.IBr,-4.00444252
CC(C)c1ccccc1.FCC(C)(C)C(F)(F)F,-3.3994227
Fc1c(F)c(F)c(F)c(F)c1F.CCC1(C)CC(=O)NC1=O,-8.02834252
N1CCCCC1.CN(C)S(c1ccccc1)(=O)=O,-10.73736775
O=C1CCCO1.FC(F)(F)C(O)(C(F)(F)F)C=O,-4.32250124
S=C=S.NNC(=O)C(=O)N,-6.12065358
C(CC2)CCC2c1ccccc1.Brc2ccc(cc2)N=C(c1ccccc1)Nc(cc3)ccc3Br,-19.27037045
CNC(C)=O.CN(C)Cc(ccc1)cc1F,-6.02664097
CN(=O)=O.OCCN(CC)c1ccccc1,-10.34095867
CC(Br)Br.FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,-2.95708909
Cc1cc(C)cc(C)c1.CCCCCCC(C)C=O,-7.40420236
NCCN.CC(C1)CC(OC1(C)C)=O,-7.61618631
ClC(Cl)(Cl)Cl.FC=C,-1.02072722
CCCCCCCCCCCCCCC=C.CCOP(OCC)(OCC)=S,-7.83061006
N#CCc1ccccc1.O2CCOCCOc1ccccc1OCCOCC2,-14.6039842
N#CCCCCC#N.CC1(C)C(CCC21CS(O)(=O)=O)CC2=O,-16.55259239
OCCOCCCC.O=C(Oc2ccccc2)Oc1ccccc1,-11.30120431
C(CC2)CCC2c1ccccc1.CC2(C)CCC3C1(COC32C)CC(C)=CCC1,-10.64200701
ClCC(C)C.N#CCNCC#N,-9.23673092
OCCCCO.COCC(C)(C)C,-2.67581766
OCC(C)C.CCCc1ccncc1,-8.01921304
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CNC(C)Cc(cc1)ccc1O,-6.46975888
OCCOCCOCC.[11CH3]NC1=CC=C(C=C1)C1=NC2=C(S1)C=C(O)C=C2,-21.34694757
OCC(C)C.CCCOP(OCCC)(OCCC)=O,-10.82071382
CCC=C.CC(C)COCC(C)C,-5.68565957
N1CCCCC1.FCCC(F)(F)CCC,-4.81085868
CCOC(C)=O.C(COc1ccccc1)Oc2ccccc2,-13.27397177
CC(C)(C)Cl.CC1(C)CC=CC1,-4.29794579
Cc1ccccc1N(=O)=O.CCC#CC=C,-3.79736095
C(CC1)CCC1C2CCCCC2.O=c3c2ccccc2c1ccccc1c(=O)o3,-11.33370368
NCc1ccccc1.OC(C(O)=O)c1ccccc1,-15.7022999
CCCCCCC=C.FCOC(C)=O,-3.22197317
CCCCCCCCCCCCCC.CCCCCCCCCCCCCC=O,-10.20622847
O=C1CCCC1.Fc1cccn1F,-3.76722177
O=S=O.CCC(F)(C)C(F)(F)C(F)(F)C(F)(F)F,-3.87989556
ClC1CCCCC1.FC(F)Br,-2.72409034
ClC(Cl)Cl.Nc1ccc(C)cc1,-7.68015314
OCCC(C)C.COC(F)(C(F)C)C(F)(F)C,-4.50645859
CN1CCCC1=O.CCN1CCOCC1,-5.84512143
Brc2c1ccccc1ccc2.OCC(Cl)CO,-6.01012386
c1cscc1.ClC(OCC=C)=O,-5.69691312
CCOC(C)=O.C=CN(=O)=O,-5.34497956
ClC(Cl)=C(Cl)Cl.CCC(C)CBr,-5.09631291
CC(C)C(C)C(C)C.ClC(Cl)CC(F)(Cl)Cl,-5.68804345
CCC(O)CC.CC2Cc1ccccc1CC2,-7.27407625
C1CCCC1.CCOc(ccc1)cc1C,-7.06428747
OCc1ccccc1.CNCCC=C3c1ccccc1CCc2ccccc32,-14.31383632
CC1OC(OC1)=O.C1CC=CCC1,-3.09646019
ClC(Cl)(Cl)Cl.Oc1cc(C)c(C)c(C)c1C,-8.60601237
O(c2ccccc2)c1ccccc1.OP(O)C,-5.80114272
N#CCCCCC#N.CCC=C(O2)c1ccccc1C2=O,-9.60333748
CC1CCCCC1.CCOC(C)C(F)F,-3.72416683
CCOC(C)(C)C.COc1ccc(cc1)N=C=S,-9.33453042
CN1CCCCC1=O.CCC(C)CN(C)C,-4.35101482
ClC(Cl)C(Cl)Cl.FCCN(C)CCF,-6.66602571
CCOC(C)=O.OC(CCCC=C)=O,-8.72997457
CCCCOCCCC.CCCCCCCCCCCCCCCCCC=CC,-13.70382197
CCCCl.N#Cc1ccnnc1,-8.91169639
ClC(=C)C=C.ClC(CCC(Cl)=O)=O,-6.9576715
ClC(Cl)(Cl)Cl.CCCCc2sc1ccccc1c2,-9.99629732
CCCCCCCCCCC.CCCC=Cc1ccccc1,-7.56296893
C#N.CCCCC(CC)CNCC(CC)CCCC,-15.72019632
OCCCCC.CC(=O)c(cc1)ccc1O,-12.58828242
CCBr.NCc(cc1F)cc(F)c1,-7.19068493
CCCCCCCCCCCCCC.OCC(N)C,-3.45028892
CCOC(C)(C)C.O=C3OC(C2C3C1C=CC2C1)=O,-9.60945673
C(CC2)CCC2c1ccccc1.CCc1occc1,-4.50317052
OCCc1ccccc1.FS(C)(=O)=O,-5.70026572
O(Cc2ccccc2)Cc1ccccc1.CCC(C)C(C)(C)C,-4.24230287
OCCCl.FC(F)CC(N)C,-6.55338828
C1CCCC1.CCCC(F)(F)C(F)(F)O,-4.50101858
CCCCCCOC(C)=O.ClCC(F)(F)C(F)Cl,-5.0684886
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O.FC(F)CC(C)(C)C,-3.83341214
CCOC(C)(C)C.COc(cc1O)cc(C)c1,-9.97208018
CCCCCC(C)=O.OCc1ccccc1O,-10.93924745
Cc1nc(C)ccc1.O=C2c1ccccc1C(O2)=O,-9.47859795
CCN(CC)CC.CCC(C)(C)C=N,-4.6177542
OCc1ccccc1.N#CCN1CCCCC1,-8.31577158
C(CC2)CCC2c1ccccc1.CCCCC(=O)c1occc1,-7.95552485
CC(C)c1ccccc1.NC(C)Cc(cc1)ccc1O,-9.19508805
CCOC(C)=O.CC(C)(Cl)C#C,-5.03142246
ICI.CC(C)COC(CCCCC(OCC(C)C)=O)=O,-12.87087575
CN(C)C=O.FC(F)(F)C(F)C(C)(Cl)C(F)(F)F,-3.87104765
